D:\Anaconda_envs\envs\AgentVNE\Lib\site-packages\torch\nn\modules\transformer.py:379: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.self_attn.batch_first was not True(use batch_first for better inference performance)

Train 24:   0%|          | 0/25 [00:00<?, ?it/s]
Train 24:   4%|▍         | 1/25 [00:00<00:11,  2.01it/s]
Train 24:   8%|▊         | 2/25 [00:00<00:11,  2.08it/s]
Train 24:  12%|█▏        | 3/25 [00:01<00:11,  1.98it/s]
Train 24:  16%|█▌        | 4/25 [00:02<00:10,  1.93it/s]
Train 24:  20%|██        | 5/25 [00:02<00:10,  1.87it/s]
Train 24:  24%|██▍       | 6/25 [00:03<00:10,  1.85it/s]
Train 24:  28%|██▊       | 7/25 [00:03<00:09,  1.83it/s]
Train 24:  32%|███▏      | 8/25 [00:04<00:09,  1.86it/s]
Train 24:  36%|███▌      | 9/25 [00:04<00:08,  1.88it/s]
Train 24:  40%|████      | 10/25 [00:05<00:08,  1.86it/s]
Train 24:  44%|████▍     | 11/25 [00:05<00:07,  1.85it/s]
Train 24:  48%|████▊     | 12/25 [00:06<00:07,  1.85it/s]
Train 24:  52%|█████▏    | 13/25 [00:06<00:06,  1.82it/s]
Train 24:  56%|█████▌    | 14/25 [00:07<00:06,  1.80it/s]
Train 24:  60%|██████    | 15/25 [00:08<00:05,  1.78it/s]
Train 24:  64%|██████▍   | 16/25 [00:08<00:05,  1.78it/s]
Train 24:  68%|██████▊   | 17/25 [00:09<00:04,  1.77it/s]
Train 24:  72%|███████▏  | 18/25 [00:09<00:03,  1.77it/s]
Train 24:  76%|███████▌  | 19/25 [00:10<00:03,  1.79it/s]
Train 24:  80%|████████  | 20/25 [00:11<00:03,  1.66it/s]
Train 24:  84%|████████▍ | 21/25 [00:11<00:02,  1.68it/s]
Train 24:  88%|████████▊ | 22/25 [00:12<00:01,  1.75it/s]
Train 24:  92%|█████████▏| 23/25 [00:12<00:01,  1.76it/s]
Train 24:  96%|█████████▌| 24/25 [00:13<00:00,  1.84it/s]
Train 24: 100%|██████████| 25/25 [00:13<00:00,  1.85it/s]
                                                         

Valid 24:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 24:  14%|█▍        | 1/7 [00:00<00:01,  3.26it/s]
Valid 24:  29%|██▊       | 2/7 [00:00<00:01,  3.19it/s]
Valid 24:  43%|████▎     | 3/7 [00:00<00:01,  3.15it/s]
Valid 24:  57%|█████▋    | 4/7 [00:01<00:00,  3.02it/s]
Valid 24:  71%|███████▏  | 5/7 [00:01<00:00,  2.91it/s]
Valid 24:  86%|████████▌ | 6/7 [00:02<00:00,  2.88it/s]
Valid 24: 100%|██████████| 7/7 [00:02<00:00,  3.71it/s]
                                                       

Train 25:   0%|          | 0/25 [00:00<?, ?it/s]
Train 25:   4%|▍         | 1/25 [00:00<00:13,  1.75it/s]
Train 25:   8%|▊         | 2/25 [00:01<00:13,  1.76it/s]
Train 25:  12%|█▏        | 3/25 [00:01<00:12,  1.78it/s]
Train 25:  16%|█▌        | 4/25 [00:02<00:11,  1.75it/s]
Train 25:  20%|██        | 5/25 [00:02<00:11,  1.71it/s]
Train 25:  24%|██▍       | 6/25 [00:03<00:10,  1.75it/s]
Train 25:  28%|██▊       | 7/25 [00:03<00:10,  1.75it/s]
Train 25:  32%|███▏      | 8/25 [00:04<00:08,  1.93it/s]
Train 25:  36%|███▌      | 9/25 [00:04<00:08,  1.90it/s]
Train 25:  40%|████      | 10/25 [00:05<00:08,  1.87it/s]
Train 25:  44%|████▍     | 11/25 [00:06<00:07,  1.90it/s]
Train 25:  48%|████▊     | 12/25 [00:06<00:06,  1.91it/s]
Train 25:  52%|█████▏    | 13/25 [00:07<00:06,  1.85it/s]
Train 25:  56%|█████▌    | 14/25 [00:07<00:05,  1.98it/s]
Train 25:  60%|██████    | 15/25 [00:07<00:04,  2.13it/s]
Train 25:  64%|██████▍   | 16/25 [00:08<00:04,  2.15it/s]
Train 25:  68%|██████▊   | 17/25 [00:08<00:03,  2.06it/s]
Train 25:  72%|███████▏  | 18/25 [00:09<00:03,  2.19it/s]
Train 25:  76%|███████▌  | 19/25 [00:09<00:02,  2.33it/s]
Train 25:  80%|████████  | 20/25 [00:10<00:02,  2.40it/s]
Train 25:  84%|████████▍ | 21/25 [00:10<00:01,  2.45it/s]
Train 25:  88%|████████▊ | 22/25 [00:10<00:01,  2.52it/s]
Train 25:  92%|█████████▏| 23/25 [00:11<00:00,  2.57it/s]
Train 25:  96%|█████████▌| 24/25 [00:11<00:00,  2.59it/s]
Train 25: 100%|██████████| 25/25 [00:11<00:00,  2.58it/s]
                                                         

Valid 25:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 25:  14%|█▍        | 1/7 [00:00<00:01,  5.82it/s]
Valid 25:  29%|██▊       | 2/7 [00:00<00:00,  5.35it/s]
Valid 25:  43%|████▎     | 3/7 [00:00<00:00,  5.55it/s]
Valid 25:  57%|█████▋    | 4/7 [00:00<00:00,  5.19it/s]
Valid 25:  71%|███████▏  | 5/7 [00:00<00:00,  5.09it/s]
Valid 25:  86%|████████▌ | 6/7 [00:01<00:00,  5.02it/s]
                                                       

Train 26:   0%|          | 0/25 [00:00<?, ?it/s]
Train 26:   4%|▍         | 1/25 [00:00<00:04,  5.80it/s]
Train 26:   8%|▊         | 2/25 [00:00<00:04,  5.72it/s]
Train 26:  12%|█▏        | 3/25 [00:00<00:03,  5.94it/s]
Train 26:  16%|█▌        | 4/25 [00:00<00:03,  6.19it/s]
Train 26:  20%|██        | 5/25 [00:00<00:03,  6.19it/s]
Train 26:  24%|██▍       | 6/25 [00:00<00:03,  6.17it/s]
Train 26:  28%|██▊       | 7/25 [00:01<00:03,  5.83it/s]
Train 26:  32%|███▏      | 8/25 [00:01<00:03,  5.27it/s]
Train 26:  36%|███▌      | 9/25 [00:01<00:03,  4.63it/s]
Train 26:  40%|████      | 10/25 [00:01<00:03,  4.75it/s]
Train 26:  44%|████▍     | 11/25 [00:02<00:02,  5.20it/s]
Train 26:  48%|████▊     | 12/25 [00:02<00:02,  4.53it/s]
Train 26:  52%|█████▏    | 13/25 [00:02<00:02,  5.03it/s]
Train 26:  56%|█████▌    | 14/25 [00:02<00:02,  4.84it/s]
Train 26:  60%|██████    | 15/25 [00:02<00:02,  4.92it/s]
Train 26:  64%|██████▍   | 16/25 [00:03<00:01,  5.22it/s]
Train 26:  68%|██████▊   | 17/25 [00:03<00:01,  5.47it/s]
Train 26:  72%|███████▏  | 18/25 [00:03<00:01,  5.76it/s]
Train 26:  76%|███████▌  | 19/25 [00:03<00:00,  6.11it/s]
Train 26:  80%|████████  | 20/25 [00:03<00:00,  6.12it/s]
Train 26:  84%|████████▍ | 21/25 [00:03<00:00,  6.45it/s]
Train 26:  88%|████████▊ | 22/25 [00:03<00:00,  6.59it/s]
Train 26:  92%|█████████▏| 23/25 [00:04<00:00,  6.41it/s]
Train 26:  96%|█████████▌| 24/25 [00:04<00:00,  6.12it/s]
Train 26: 100%|██████████| 25/25 [00:04<00:00,  6.22it/s]
                                                         

Valid 26:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 26:  29%|██▊       | 2/7 [00:00<00:00, 12.52it/s]
Valid 26:  57%|█████▋    | 4/7 [00:00<00:00, 12.05it/s]
Valid 26:  86%|████████▌ | 6/7 [00:00<00:00, 12.38it/s]
                                                       

Train 27:   0%|          | 0/25 [00:00<?, ?it/s]
Train 27:   4%|▍         | 1/25 [00:00<00:03,  6.77it/s]
Train 27:   8%|▊         | 2/25 [00:00<00:03,  5.93it/s]
Train 27:  12%|█▏        | 3/25 [00:00<00:03,  6.34it/s]
Train 27:  16%|█▌        | 4/25 [00:00<00:04,  5.20it/s]
Train 27:  20%|██        | 5/25 [00:00<00:04,  4.63it/s]
Train 27:  24%|██▍       | 6/25 [00:01<00:03,  4.81it/s]
Train 27:  28%|██▊       | 7/25 [00:01<00:03,  5.00it/s]
Train 27:  32%|███▏      | 8/25 [00:01<00:03,  4.88it/s]
Train 27:  36%|███▌      | 9/25 [00:01<00:03,  5.25it/s]
Train 27:  40%|████      | 10/25 [00:01<00:02,  5.11it/s]
Train 27:  44%|████▍     | 11/25 [00:02<00:02,  5.20it/s]
Train 27:  48%|████▊     | 12/25 [00:02<00:02,  4.98it/s]
Train 27:  52%|█████▏    | 13/25 [00:02<00:02,  5.10it/s]
Train 27:  56%|█████▌    | 14/25 [00:02<00:01,  5.65it/s]
Train 27:  60%|██████    | 15/25 [00:02<00:01,  6.05it/s]
Train 27:  64%|██████▍   | 16/25 [00:02<00:01,  6.37it/s]
Train 27:  68%|██████▊   | 17/25 [00:03<00:01,  6.57it/s]
Train 27:  72%|███████▏  | 18/25 [00:03<00:01,  6.51it/s]
Train 27:  76%|███████▌  | 19/25 [00:03<00:01,  5.66it/s]
Train 27:  80%|████████  | 20/25 [00:03<00:01,  3.76it/s]
Train 27:  84%|████████▍ | 21/25 [00:04<00:01,  3.11it/s]
Train 27:  88%|████████▊ | 22/25 [00:04<00:00,  3.13it/s]
Train 27:  92%|█████████▏| 23/25 [00:04<00:00,  3.42it/s]
Train 27:  96%|█████████▌| 24/25 [00:05<00:00,  3.73it/s]
Train 27: 100%|██████████| 25/25 [00:05<00:00,  3.95it/s]
                                                         

Valid 27:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 27:  14%|█▍        | 1/7 [00:00<00:00,  8.90it/s]
Valid 27:  29%|██▊       | 2/7 [00:00<00:00,  7.07it/s]
Valid 27:  43%|████▎     | 3/7 [00:00<00:00,  7.99it/s]
Valid 27:  57%|█████▋    | 4/7 [00:00<00:00,  8.47it/s]
Valid 27:  86%|████████▌ | 6/7 [00:00<00:00, 10.51it/s]
                                                       

Train 28:   0%|          | 0/25 [00:00<?, ?it/s]
Train 28:   4%|▍         | 1/25 [00:00<00:03,  6.48it/s]
Train 28:   8%|▊         | 2/25 [00:00<00:03,  6.44it/s]
Train 28:  12%|█▏        | 3/25 [00:00<00:03,  6.73it/s]
Train 28:  16%|█▌        | 4/25 [00:00<00:03,  6.77it/s]
Train 28:  20%|██        | 5/25 [00:00<00:03,  6.25it/s]
Train 28:  24%|██▍       | 6/25 [00:00<00:03,  5.96it/s]
Train 28:  28%|██▊       | 7/25 [00:01<00:02,  6.21it/s]
Train 28:  32%|███▏      | 8/25 [00:01<00:02,  6.38it/s]
Train 28:  36%|███▌      | 9/25 [00:01<00:02,  5.74it/s]
Train 28:  40%|████      | 10/25 [00:01<00:02,  5.36it/s]
Train 28:  44%|████▍     | 11/25 [00:01<00:02,  5.57it/s]
Train 28:  48%|████▊     | 12/25 [00:02<00:02,  5.82it/s]
Train 28:  52%|█████▏    | 13/25 [00:02<00:02,  5.55it/s]
Train 28:  56%|█████▌    | 14/25 [00:02<00:01,  5.58it/s]
Train 28:  60%|██████    | 15/25 [00:02<00:01,  5.67it/s]
Train 28:  64%|██████▍   | 16/25 [00:02<00:01,  5.83it/s]
Train 28:  68%|██████▊   | 17/25 [00:02<00:01,  6.00it/s]
Train 28:  72%|███████▏  | 18/25 [00:03<00:01,  6.15it/s]
Train 28:  76%|███████▌  | 19/25 [00:03<00:00,  6.06it/s]
Train 28:  80%|████████  | 20/25 [00:03<00:00,  6.10it/s]
Train 28:  84%|████████▍ | 21/25 [00:03<00:00,  6.10it/s]
Train 28:  88%|████████▊ | 22/25 [00:03<00:00,  6.28it/s]
Train 28:  92%|█████████▏| 23/25 [00:03<00:00,  6.20it/s]
Train 28:  96%|█████████▌| 24/25 [00:03<00:00,  6.34it/s]
Train 28: 100%|██████████| 25/25 [00:04<00:00,  6.33it/s]
                                                         

Valid 28:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 28:  29%|██▊       | 2/7 [00:00<00:00, 12.28it/s]
Valid 28:  57%|█████▋    | 4/7 [00:00<00:00, 12.56it/s]
Valid 28:  86%|████████▌ | 6/7 [00:00<00:00, 13.15it/s]
                                                       

Train 29:   0%|          | 0/25 [00:00<?, ?it/s]
Train 29:   4%|▍         | 1/25 [00:00<00:03,  6.88it/s]
Train 29:   8%|▊         | 2/25 [00:00<00:03,  6.82it/s]
Train 29:  12%|█▏        | 3/25 [00:00<00:03,  6.91it/s]
Train 29:  16%|█▌        | 4/25 [00:00<00:03,  6.73it/s]
Train 29:  20%|██        | 5/25 [00:00<00:02,  6.89it/s]
Train 29:  24%|██▍       | 6/25 [00:00<00:02,  7.10it/s]
Train 29:  28%|██▊       | 7/25 [00:01<00:02,  6.88it/s]
Train 29:  32%|███▏      | 8/25 [00:01<00:02,  6.67it/s]
Train 29:  36%|███▌      | 9/25 [00:01<00:02,  6.64it/s]
Train 29:  40%|████      | 10/25 [00:01<00:02,  6.37it/s]
Train 29:  44%|████▍     | 11/25 [00:01<00:02,  6.54it/s]
Train 29:  48%|████▊     | 12/25 [00:01<00:01,  6.56it/s]
Train 29:  52%|█████▏    | 13/25 [00:01<00:01,  6.40it/s]
Train 29:  56%|█████▌    | 14/25 [00:02<00:01,  6.46it/s]
Train 29:  60%|██████    | 15/25 [00:02<00:01,  6.08it/s]
Train 29:  64%|██████▍   | 16/25 [00:02<00:01,  5.95it/s]
Train 29:  68%|██████▊   | 17/25 [00:02<00:01,  5.27it/s]
Train 29:  72%|███████▏  | 18/25 [00:02<00:01,  5.52it/s]
Train 29:  76%|███████▌  | 19/25 [00:03<00:01,  5.99it/s]
Train 29:  80%|████████  | 20/25 [00:03<00:00,  6.07it/s]
Train 29:  84%|████████▍ | 21/25 [00:03<00:00,  6.29it/s]
Train 29:  88%|████████▊ | 22/25 [00:03<00:00,  6.63it/s]
Train 29:  92%|█████████▏| 23/25 [00:03<00:00,  6.29it/s]
Train 29:  96%|█████████▌| 24/25 [00:03<00:00,  5.98it/s]
Train 29: 100%|██████████| 25/25 [00:03<00:00,  5.75it/s]
                                                         

Valid 29:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 29:  29%|██▊       | 2/7 [00:00<00:00, 10.31it/s]
Valid 29:  57%|█████▋    | 4/7 [00:00<00:00, 10.28it/s]
Valid 29:  86%|████████▌ | 6/7 [00:00<00:00, 10.24it/s]
                                                       

Train 30:   0%|          | 0/25 [00:00<?, ?it/s]
Train 30:   4%|▍         | 1/25 [00:00<00:05,  4.63it/s]
Train 30:   8%|▊         | 2/25 [00:00<00:04,  4.63it/s]
Train 30:  12%|█▏        | 3/25 [00:00<00:04,  5.05it/s]
Train 30:  16%|█▌        | 4/25 [00:00<00:04,  4.98it/s]
Train 30:  20%|██        | 5/25 [00:01<00:04,  4.97it/s]
Train 30:  24%|██▍       | 6/25 [00:01<00:03,  4.87it/s]
Train 30:  28%|██▊       | 7/25 [00:01<00:03,  4.77it/s]
Train 30:  32%|███▏      | 8/25 [00:01<00:04,  3.77it/s]
Train 30:  36%|███▌      | 9/25 [00:02<00:05,  3.17it/s]
Train 30:  40%|████      | 10/25 [00:02<00:05,  2.95it/s]
Train 30:  44%|████▍     | 11/25 [00:03<00:05,  2.62it/s]
Train 30:  48%|████▊     | 12/25 [00:03<00:05,  2.53it/s]
Train 30:  52%|█████▏    | 13/25 [00:04<00:05,  2.01it/s]
Train 30:  56%|█████▌    | 14/25 [00:04<00:05,  1.94it/s]
Train 30:  60%|██████    | 15/25 [00:05<00:04,  2.29it/s]
Train 30:  64%|██████▍   | 16/25 [00:05<00:03,  2.86it/s]
Train 30:  68%|██████▊   | 17/25 [00:05<00:02,  3.31it/s]
Train 30:  72%|███████▏  | 18/25 [00:05<00:01,  3.91it/s]
Train 30:  76%|███████▌  | 19/25 [00:05<00:01,  4.52it/s]
Train 30:  80%|████████  | 20/25 [00:05<00:01,  4.64it/s]
Train 30:  84%|████████▍ | 21/25 [00:06<00:00,  5.04it/s]
Train 30:  88%|████████▊ | 22/25 [00:06<00:00,  5.25it/s]
Train 30:  92%|█████████▏| 23/25 [00:06<00:00,  5.71it/s]
Train 30:  96%|█████████▌| 24/25 [00:06<00:00,  6.05it/s]
Train 30: 100%|██████████| 25/25 [00:06<00:00,  5.96it/s]
                                                         

Valid 30:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 30:  29%|██▊       | 2/7 [00:00<00:00, 13.10it/s]
Valid 30:  57%|█████▋    | 4/7 [00:00<00:00, 13.54it/s]
Valid 30:  86%|████████▌ | 6/7 [00:00<00:00, 12.31it/s]
                                                       

Train 31:   0%|          | 0/25 [00:00<?, ?it/s]
Train 31:   4%|▍         | 1/25 [00:00<00:10,  2.40it/s]
Train 31:   8%|▊         | 2/25 [00:01<00:13,  1.66it/s]
Train 31:  12%|█▏        | 3/25 [00:01<00:12,  1.70it/s]
Train 31:  16%|█▌        | 4/25 [00:02<00:09,  2.14it/s]
Train 31:  20%|██        | 5/25 [00:02<00:07,  2.69it/s]
Train 31:  24%|██▍       | 6/25 [00:02<00:06,  3.10it/s]
Train 31:  28%|██▊       | 7/25 [00:02<00:05,  3.08it/s]
Train 31:  32%|███▏      | 8/25 [00:02<00:04,  3.50it/s]
Train 31:  36%|███▌      | 9/25 [00:03<00:04,  3.97it/s]
Train 31:  40%|████      | 10/25 [00:03<00:03,  4.33it/s]
Train 31:  44%|████▍     | 11/25 [00:03<00:02,  4.86it/s]
Train 31:  48%|████▊     | 12/25 [00:03<00:02,  5.29it/s]
Train 31:  52%|█████▏    | 13/25 [00:03<00:02,  5.64it/s]
Train 31:  56%|█████▌    | 14/25 [00:03<00:01,  5.63it/s]
Train 31:  60%|██████    | 15/25 [00:04<00:01,  5.94it/s]
Train 31:  64%|██████▍   | 16/25 [00:04<00:01,  6.37it/s]
Train 31:  68%|██████▊   | 17/25 [00:04<00:01,  6.26it/s]
Train 31:  72%|███████▏  | 18/25 [00:04<00:01,  6.21it/s]
Train 31:  76%|███████▌  | 19/25 [00:04<00:00,  6.15it/s]
Train 31:  80%|████████  | 20/25 [00:04<00:00,  5.94it/s]
Train 31:  84%|████████▍ | 21/25 [00:05<00:00,  5.81it/s]
Train 31:  88%|████████▊ | 22/25 [00:05<00:00,  5.72it/s]
Train 31:  92%|█████████▏| 23/25 [00:05<00:00,  5.74it/s]
Train 31:  96%|█████████▌| 24/25 [00:05<00:00,  5.68it/s]
Train 31: 100%|██████████| 25/25 [00:05<00:00,  5.98it/s]
                                                         

Valid 31:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 31:  29%|██▊       | 2/7 [00:00<00:00, 12.55it/s]
Valid 31:  57%|█████▋    | 4/7 [00:00<00:00, 12.35it/s]
Valid 31:  86%|████████▌ | 6/7 [00:00<00:00, 12.59it/s]
                                                       

Train 32:   0%|          | 0/25 [00:00<?, ?it/s]
Train 32:   4%|▍         | 1/25 [00:00<00:06,  3.93it/s]
Train 32:   8%|▊         | 2/25 [00:00<00:06,  3.54it/s]
Train 32:  12%|█▏        | 3/25 [00:00<00:06,  3.55it/s]
Train 32:  16%|█▌        | 4/25 [00:01<00:06,  3.49it/s]
Train 32:  20%|██        | 5/25 [00:01<00:08,  2.26it/s]
Train 32:  24%|██▍       | 6/25 [00:02<00:10,  1.89it/s]
Train 32:  28%|██▊       | 7/25 [00:02<00:08,  2.07it/s]
Train 32:  32%|███▏      | 8/25 [00:03<00:07,  2.23it/s]
Train 32:  36%|███▌      | 9/25 [00:03<00:06,  2.46it/s]
Train 32:  40%|████      | 10/25 [00:04<00:05,  2.52it/s]
Train 32:  44%|████▍     | 11/25 [00:04<00:05,  2.66it/s]
Train 32:  48%|████▊     | 12/25 [00:04<00:04,  2.72it/s]
Train 32:  52%|█████▏    | 13/25 [00:04<00:04,  2.91it/s]
Train 32:  56%|█████▌    | 14/25 [00:05<00:03,  3.02it/s]
Train 32:  60%|██████    | 15/25 [00:05<00:03,  3.07it/s]
Train 32:  64%|██████▍   | 16/25 [00:05<00:02,  3.20it/s]
Train 32:  68%|██████▊   | 17/25 [00:06<00:02,  3.21it/s]
Train 32:  72%|███████▏  | 18/25 [00:06<00:02,  3.28it/s]
Train 32:  76%|███████▌  | 19/25 [00:06<00:01,  3.34it/s]
Train 32:  80%|████████  | 20/25 [00:07<00:01,  2.99it/s]
Train 32:  84%|████████▍ | 21/25 [00:07<00:01,  3.18it/s]
Train 32:  88%|████████▊ | 22/25 [00:07<00:00,  3.26it/s]
Train 32:  92%|█████████▏| 23/25 [00:08<00:00,  3.22it/s]
Train 32:  96%|█████████▌| 24/25 [00:08<00:00,  3.35it/s]
Train 32: 100%|██████████| 25/25 [00:08<00:00,  3.32it/s]
                                                         

Valid 32:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 32:  14%|█▍        | 1/7 [00:00<00:01,  5.72it/s]
Valid 32:  29%|██▊       | 2/7 [00:00<00:00,  5.66it/s]
Valid 32:  43%|████▎     | 3/7 [00:00<00:00,  5.41it/s]
Valid 32:  57%|█████▋    | 4/7 [00:00<00:00,  5.24it/s]
Valid 32:  71%|███████▏  | 5/7 [00:00<00:00,  5.26it/s]
Valid 32:  86%|████████▌ | 6/7 [00:01<00:00,  4.92it/s]
                                                       

Train 33:   0%|          | 0/25 [00:00<?, ?it/s]
Train 33:   4%|▍         | 1/25 [00:00<00:07,  3.16it/s]
Train 33:   8%|▊         | 2/25 [00:00<00:07,  3.21it/s]
Train 33:  12%|█▏        | 3/25 [00:00<00:06,  3.22it/s]
Train 33:  16%|█▌        | 4/25 [00:01<00:06,  3.16it/s]
Train 33:  20%|██        | 5/25 [00:01<00:07,  2.77it/s]
Train 33:  24%|██▍       | 6/25 [00:02<00:06,  2.78it/s]
Train 33:  28%|██▊       | 7/25 [00:02<00:06,  2.84it/s]
Train 33:  32%|███▏      | 8/25 [00:02<00:05,  2.90it/s]
Train 33:  36%|███▌      | 9/25 [00:03<00:05,  3.01it/s]
Train 33:  40%|████      | 10/25 [00:03<00:04,  3.09it/s]
Train 33:  44%|████▍     | 11/25 [00:03<00:04,  3.15it/s]
Train 33:  48%|████▊     | 12/25 [00:03<00:04,  3.16it/s]
Train 33:  52%|█████▏    | 13/25 [00:04<00:03,  3.16it/s]
Train 33:  56%|█████▌    | 14/25 [00:04<00:03,  3.19it/s]
Train 33:  60%|██████    | 15/25 [00:04<00:03,  3.19it/s]
Train 33:  64%|██████▍   | 16/25 [00:05<00:02,  3.18it/s]
Train 33:  68%|██████▊   | 17/25 [00:05<00:02,  3.20it/s]
Train 33:  72%|███████▏  | 18/25 [00:05<00:02,  3.21it/s]
Train 33:  76%|███████▌  | 19/25 [00:06<00:01,  3.18it/s]
Train 33:  80%|████████  | 20/25 [00:06<00:01,  3.17it/s]
Train 33:  84%|████████▍ | 21/25 [00:06<00:01,  3.23it/s]
Train 33:  88%|████████▊ | 22/25 [00:07<00:00,  3.30it/s]
Train 33:  92%|█████████▏| 23/25 [00:07<00:00,  3.42it/s]
Train 33:  96%|█████████▌| 24/25 [00:07<00:00,  3.38it/s]
Train 33: 100%|██████████| 25/25 [00:07<00:00,  3.39it/s]
                                                         

Valid 33:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 33:  14%|█▍        | 1/7 [00:00<00:01,  5.65it/s]
Valid 33:  29%|██▊       | 2/7 [00:00<00:00,  5.71it/s]
Valid 33:  43%|████▎     | 3/7 [00:00<00:00,  5.43it/s]
Valid 33:  57%|█████▋    | 4/7 [00:00<00:00,  5.49it/s]
Valid 33:  71%|███████▏  | 5/7 [00:00<00:00,  5.59it/s]
Valid 33:  86%|████████▌ | 6/7 [00:01<00:00,  5.67it/s]
                                                       

Train 34:   0%|          | 0/25 [00:00<?, ?it/s]
Train 34:   4%|▍         | 1/25 [00:00<00:07,  3.36it/s]
Train 34:   8%|▊         | 2/25 [00:00<00:07,  3.21it/s]
Train 34:  12%|█▏        | 3/25 [00:00<00:06,  3.24it/s]
Train 34:  16%|█▌        | 4/25 [00:01<00:06,  3.28it/s]
Train 34:  20%|██        | 5/25 [00:01<00:06,  3.22it/s]
Train 34:  24%|██▍       | 6/25 [00:01<00:05,  3.20it/s]
Train 34:  28%|██▊       | 7/25 [00:02<00:05,  3.50it/s]
Train 34:  32%|███▏      | 8/25 [00:02<00:04,  3.59it/s]
Train 34:  36%|███▌      | 9/25 [00:02<00:04,  3.52it/s]
Train 34:  40%|████      | 10/25 [00:02<00:04,  3.36it/s]
Train 34:  44%|████▍     | 11/25 [00:03<00:04,  3.38it/s]
Train 34:  48%|████▊     | 12/25 [00:03<00:03,  3.45it/s]
Train 34:  52%|█████▏    | 13/25 [00:03<00:03,  3.49it/s]
Train 34:  56%|█████▌    | 14/25 [00:04<00:03,  3.06it/s]
Train 34:  60%|██████    | 15/25 [00:04<00:03,  3.03it/s]
Train 34:  64%|██████▍   | 16/25 [00:04<00:02,  3.23it/s]
Train 34:  68%|██████▊   | 17/25 [00:05<00:02,  3.34it/s]
Train 34:  72%|███████▏  | 18/25 [00:05<00:02,  3.48it/s]
Train 34:  76%|███████▌  | 19/25 [00:05<00:01,  3.46it/s]
Train 34:  80%|████████  | 20/25 [00:05<00:01,  3.42it/s]
Train 34:  84%|████████▍ | 21/25 [00:06<00:01,  3.03it/s]
Train 34:  88%|████████▊ | 22/25 [00:06<00:01,  2.78it/s]
Train 34:  92%|█████████▏| 23/25 [00:07<00:00,  2.79it/s]
Train 34:  96%|█████████▌| 24/25 [00:07<00:00,  2.77it/s]
Train 34: 100%|██████████| 25/25 [00:07<00:00,  2.82it/s]
                                                         

Valid 34:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 34:  14%|█▍        | 1/7 [00:00<00:01,  5.30it/s]
Valid 34:  29%|██▊       | 2/7 [00:00<00:01,  4.77it/s]
Valid 34:  43%|████▎     | 3/7 [00:00<00:00,  4.98it/s]
Valid 34:  57%|█████▋    | 4/7 [00:00<00:00,  5.04it/s]
Valid 34:  71%|███████▏  | 5/7 [00:00<00:00,  5.28it/s]
Valid 34:  86%|████████▌ | 6/7 [00:01<00:00,  5.35it/s]
                                                       

Train 35:   0%|          | 0/25 [00:00<?, ?it/s]
Train 35:   4%|▍         | 1/25 [00:00<00:07,  3.16it/s]
Train 35:   8%|▊         | 2/25 [00:00<00:07,  3.17it/s]
Train 35:  12%|█▏        | 3/25 [00:00<00:06,  3.23it/s]
Train 35:  16%|█▌        | 4/25 [00:01<00:06,  3.11it/s]
Train 35:  20%|██        | 5/25 [00:02<00:12,  1.61it/s]
Train 35:  24%|██▍       | 6/25 [00:02<00:09,  1.91it/s]
Train 35:  28%|██▊       | 7/25 [00:03<00:08,  2.24it/s]
Train 35:  32%|███▏      | 8/25 [00:03<00:06,  2.52it/s]
Train 35:  36%|███▌      | 9/25 [00:03<00:05,  2.70it/s]
Train 35:  40%|████      | 10/25 [00:03<00:05,  2.83it/s]
Train 35:  44%|████▍     | 11/25 [00:04<00:05,  2.79it/s]
Train 35:  48%|████▊     | 12/25 [00:04<00:04,  2.76it/s]
Train 35:  52%|█████▏    | 13/25 [00:05<00:04,  2.67it/s]
Train 35:  56%|█████▌    | 14/25 [00:05<00:04,  2.72it/s]
Train 35:  60%|██████    | 15/25 [00:05<00:03,  2.83it/s]
Train 35:  64%|██████▍   | 16/25 [00:06<00:03,  2.96it/s]
Train 35:  68%|██████▊   | 17/25 [00:06<00:02,  2.95it/s]
Train 35:  72%|███████▏  | 18/25 [00:06<00:02,  3.00it/s]
Train 35:  76%|███████▌  | 19/25 [00:07<00:01,  3.11it/s]
Train 35:  80%|████████  | 20/25 [00:07<00:01,  3.25it/s]
Train 35:  84%|████████▍ | 21/25 [00:07<00:01,  3.18it/s]
Train 35:  88%|████████▊ | 22/25 [00:07<00:00,  3.19it/s]
Train 35:  92%|█████████▏| 23/25 [00:08<00:00,  3.18it/s]
Train 35:  96%|█████████▌| 24/25 [00:08<00:00,  3.14it/s]
